0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0901940236181409,1.0494548838312445,-0.8999145224423435,-0.9084364658301766,2.026752327274747,0.9312891818499833,1.3307629261300484,-0.33712854383170676,2.2614821417371727,-0.6053893510945483,-0.6657058719069946,-0.6253648713435828,-0.36802435883251516,-0.6164064977950603,3.0,1.0,3.0,3.0,1.0,0.0,2.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-1.634827596376192,-0.5234492887626604,-0.8999145224423435,1.6941112470887076,-0.8644084008911711,0.6827417851030926,-1.0837043422612147,-0.33712854383170676,-1.0726746626292767,-0.6053893510945483,-0.8300707901019612,-0.9056351033176886,-0.05688370751185537,-0.8970468545147626,0.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9811931588183676,-0.9920800089649648,-0.7776101796257255,-0.6629130966868856,2.3477057786207,0.16770484601314473,0.12352929193441692,-0.8809737668030194,1.4920613407295304,0.1909617416204281,0.8135783918477043,1.3365267524751574,0.5653975951294642,1.3480759992428557,0.0,0.0,2.0,3.0,2.0,0.0,3.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.307825001976872,-0.45365322405167885,0.44543324854045496,-1.252169182630784,-0.9562015179204555,1.667056237692766,-0.6812931308626707,-1.1528963782886759,-0.5597274619575152,-1.4017404438095247,-0.008246199127128446,-0.06482440739537135,-0.679165010153175,0.5061549290837488,0.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6541905644190477,0.4910863661433924,-0.04378412272601721,0.31918037988627823,-0.18595622912437518,0.7283621242933445,0.12352929193441692,-0.6090511553173631,-0.1750170614536942,0.1909617416204281,0.1561187190678381,0.7759862885269458,0.5653975951294642,0.7867952858034511,4.0,3.0,2.0,1.0,2.0,0.0,1.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9808224075775521,0.8799501552474323,-0.8999145224423435,0.9084364658301766,-0.6621195879530991,1.4390936281414766,0.9283517147315046,-0.6090511553173631,-0.816201062293396,0.9873128343354044,-0.6657058719069946,-0.6253648713435828,-0.05688370751185537,-0.6164064977950603,3.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5261974828172342,0.07230997787750328,-1.0222188652589617,1.497692551774075,-0.8214139666854172,1.2296295097862346,-0.6812931308626707,-1.1528963782886759,-1.3291482629651574,-2.198091536524501,-0.9944357082969277,-1.1859053352917943,-0.679165010153175,-1.177687211234465,2.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.6541905644190477,0.6929964104858747,2.1576940479731075,0.8593317920015183,0.9192157021345277,-0.3971250242661634,2.135585348927136,-1.1528963782886759,0.8508773398898287,-1.4017404438095247,0.1561187190678381,0.7759862885269458,-0.679165010153175,-0.8970468545147626,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.32718797001972766,-1.7099823888493462,0.567737591357073,0.9084364658301766,-0.40952728699429525,-0.4350956114580499,-0.6812931308626707,-0.06520593234605039,-0.816201062293396,-0.6053893510945483,-0.33697603551706157,-0.06482440739537135,-0.36802435883251516,-0.6164064977950603,1.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0898232723773253,-1.4931160449259393,0.07852022009060083,1.5959018994313912,-0.16660873373178595,-1.0139732081343564,-0.6812931308626707,-1.1528963782886759,-0.6879642621254556,0.1909617416204281,-0.172611117322095,-0.6253648713435828,0.5653975951294642,-0.05512578435565574,2.0,3.0,1.0,1.0,3.0,0.0,3.0,2.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10881548917936558,1.032005867653499,-0.04378412272601721,0.8102271181728602,-0.674373001701739,-1.0298290577309683,1.733174137528592,2.1101749595392003,-0.1750170614536942,0.9873128343354044,-0.33697603551706157,-0.3450946393694771,-0.679165010153175,-0.335766141075358,3.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.8718215427777788,-0.2741776290805835,-1.0222188652589617,1.0557504873161512,2.05942809727112,-1.525393900825077,0.12352929193441692,-0.33712854383170676,-0.30325386162163454,-0.6053893510945483,-0.008246199127128446,0.7759862885269458,-0.36802435883251516,0.7867952858034511,2.0,3.0,1.0,3.0,3.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8721922940185942,-0.635621535619595,-0.16608846554263526,0.46649440137225284,-0.6120310721033959,-0.711043028999086,2.5379965603256798,-0.33712854383170676,0.08145653888218654,0.1909617416204281,0.4848485554577712,1.3365267524751574,2.121100851732763,1.0674356425231535,3.0,3.0,2.0,1.0,3.0,0.0,0.0,2.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5258267315764187,-0.7403156326860673,1.3015636482567814,1.5467972256027331,-0.9183664158193922,1.4495251081392477,-1.0837043422612147,-0.33712854383170676,-0.816201062293396,-0.6053893510945483,-0.5013409537120281,-0.3450946393694771,-0.36802435883251516,-0.6164064977950603,0.0,0.0,2.0,1.0,2.0,0.0,1.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3268172187789122,-0.33649554400110276,-1.0222188652589617,1.5467972256027331,-0.25818687859004164,1.5806835833112218,-1.0837043422612147,1.2944071250822313,0.33793013921806725,0.1909617416204281,0.9779433100426709,1.3365267524751574,0.5653975951294642,1.3480759992428557,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.9618301907755118,-1.248829818437504,-0.8999145224423435,-0.9084364658301766,-1.1698838559230522,-0.7161892257979864,-0.6812931308626707,1.838252348053544,-1.3291482629651574,0.1909617416204281,-0.9944357082969277,-1.1859053352917943,-0.36802435883251516,-1.177687211234465,2.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.7631914292188209,-0.45614594064849967,0.6900419341736911,0.3682850537149365,0.3082647920707654,-0.04384556834165155,-0.6812931308626707,-1.1528963782886759,-0.1750170614536942,-0.6053893510945483,0.4848485554577712,0.7759862885269458,-0.679165010153175,0.22551457236404657,2.0,0.0,2.0,2.0,3.0,0.0,3.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0901940236181409,0.9098627544092815,0.567737591357073,-0.07365701074298729,-0.23153032938247428,-1.7059280479865007,2.135585348927136,0.7505619021109187,0.594403739553948,0.9873128343354044,0.1561187190678381,0.7759862885269458,-0.36802435883251516,0.7867952858034511,3.0,2.0,2.0,1.0,1.0,0.0,2.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6538198131782321,-1.4607107291672694,-0.2883928083592533,1.6941112470887076,0.08275898466158643,-0.29893002588714557,0.5259405033329607,-1.1528963782886759,-0.1750170614536942,0.1909617416204281,0.1561187190678381,0.7759862885269458,1.4988195490914435,0.7867952858034511,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9811931588183676,-0.4137697585025466,-1.0222188652589617,-1.252169182630784,0.8876147929932986,-1.5644771792167256,-0.27888191946412694,-0.6090511553173631,1.2355877403936497,1.7836639270503807,0.4848485554577712,1.3365267524751574,2.121100851732763,0.22551457236404657,2.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.4358180835786855,-1.7124751054461669,-0.04378412272601721,-0.27007570605762005,-0.8089455807657486,-1.1237123777109075,-1.0837043422612147,-0.6090511553173631,0.4661669393860076,1.7836639270503807,1.1423082282376373,1.6167969844492631,0.5653975951294642,1.6287163559625581,2.0,0.0,2.0,0.0,3.0,0.0,1.0,2.0
0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.10918624042018105,-0.2542358963060174,-1.0222188652589617,-0.31918037988627823,0.4604650891591341,-0.20309949630762245,0.5259405033329607,1.838252348053544,0.08145653888218654,-0.6053893510945483,0.1561187190678381,-0.3450946393694771,-0.679165010153175,0.7867952858034511,3.0,0.0,1.0,1.0,3.0,1.0,2.0,3.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.10881548917936558,1.475709421887596,-0.5330014939924894,-0.17186635840030368,-0.1354377689326144,-0.6182724002189091,2.135585348927136,0.20671667913960595,0.594403739553948,0.1909617416204281,0.9779433100426709,1.8970672164233688,0.2542569438088044,0.7867952858034511,1.0,3.0,2.0,1.0,1.0,0.0,3.0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9811931588183676,0.4661592001751847,-1.0222188652589617,-1.0557504873161512,-0.6709334469652787,1.1915198361943777,1.3307629261300484,-0.8809737668030194,-0.1750170614536942,0.1909617416204281,-0.008246199127128446,0.4957160565528401,0.876538246450124,0.7867952858034511,1.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.436188834819501,-0.8898786284953134,-0.5330014939924894,0.9575411396588348,0.07007562657088905,0.15852514361510622,0.12352929193441692,-0.8809737668030194,-0.04678026128575383,0.1909617416204281,-0.6657058719069946,-0.6253648713435828,-0.36802435883251516,-0.6164064977950603,2.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.8528293259757387,-0.3738862929534143,1.4238679910733993,-1.1048551611448094,-0.8310877143817118,-1.299100328073431,-0.6812931308626707,0.47863929062526234,-1.200911462797217,-0.6053893510945483,-0.8300707901019612,-0.9056351033176886,-0.05688370751185537,-0.6164064977950603,2.0,2.0,3.0,0.0,3.0,0.0,3.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.6538198131782321,0.49607179933703394,-0.5330014939924894,-0.7120177705155438,0.38737455100935253,0.9113998266542332,-0.6812931308626707,1.022484513596575,-0.6879642621254556,0.1909617416204281,-0.33697603551706157,-0.6253648713435828,-0.679165010153175,-0.6164064977950603,2.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-0.6538198131782321,0.42876845122287316,-0.7776101796257255,-0.8593317920015183,-0.7478934841935782,-1.4458364800420767,-0.6812931308626707,-0.6090511553173631,-0.9444378624613363,0.1909617416204281,-0.5013409537120281,-0.6253648713435828,-0.05688370751185537,-0.335766141075358,1.0,2.0,2.0,0.0,0.0,0.0,3.0,3.0
0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9811931588183676,1.4906657214685206,-0.8999145224423435,0.17186635840030368,2.258062383301703,1.3500783321604972,2.135585348927136,2.1101749595392003,2.133245341569232,-0.6053893510945483,3.114687246577236,3.0181481443197913,3.9879447596567217,1.3480759992428557,2.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.7441992124167807,0.6630838113240254,-0.7776101796257255,-1.006645813487493,2.373287466973123,0.9215531338520637,0.12352929193441692,0.20671667913960595,1.2355877403936497,1.7836639270503807,-0.33697603551706157,-0.3450946393694771,-0.36802435883251516,-0.335766141075358,3.0,2.0,2.0,3.0,2.0,0.0,3.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.4168258667766453,-1.131672138386928,1.4238679910733993,-0.41738972754359466,-0.9132070837147017,-0.6056155378216135,-1.0837043422612147,-0.33712854383170676,-1.200911462797217,0.1909617416204281,-0.9944357082969277,-0.9056351033176886,-0.679165010153175,-1.177687211234465,1.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0
